resource,status,case_id,timestamp,activity
H5P,viewed,67256,4/02/21 11:18, Lab5 - Data Integration
System,completed,67256,4/02/21 11:18, Lab5 - Data Integration
System,completed,52798,4/02/21 11:18, Lab 5 - Data Integration - mindmap
URL,viewed,52798,4/02/21 11:18, Lab 5 - Data Integration - mindmap
Assignment,viewed,37389,4/02/21 11:18, ETL for the datamart
Assignment,viewed,37389,4/02/21 11:17, ETL for the datamart
System,completed,37389,4/02/21 11:17, ETL for the datamart
Page,viewed,37389,4/02/21 11:17, Case study
System,completed,37389,4/02/21 11:17, Case study
System,completed,58769,4/02/21 11:11, Lab 5 - Data Integration - mindmap
URL,viewed,58769,4/02/21 11:11, Lab 5 - Data Integration - mindmap
System,completed,58769,4/02/21 11:11, Lab5 - Data Integration
URL,viewed,28056,4/02/21 11:08, Lab 2 - Data Integration - mindmap
H5P,viewed,58769,4/02/21 11:06, Lab5 - Data Integration
System,completed,58769,4/02/21 11:06, Lab5 - Data Integration
URL,viewed,52798,4/02/21 11:02, Weka Machine Learning tool
System,completed,52798,4/02/21 11:02, Weka Machine Learning tool
System,completed,52798,4/02/21 11:02,  Netbeans Java EE
System,completed,52798,4/02/21 11:02, Pentaho Data Integration tool
System,completed,52798,4/02/21 11:02, Lab5 - Data Integration
System,completed,50496,4/02/21 11:01, Lab 5 - Data Integration - mindmap
URL,viewed,50496,4/02/21 11:01, Lab 5 - Data Integration - mindmap
System,completed,50496,4/02/21 11:00, Lab5 - Data Integration
H5P,viewed,50496,4/02/21 10:56, Lab5 - Data Integration
System,completed,50496,4/02/21 10:56, Lab5 - Data Integration
URL,viewed,28056,4/02/21 10:54, Lab 5 - Data Integration - mindmap
System,completed,67108,4/02/21 10:53, Lab 5 - Data Integration - mindmap
URL,viewed,67108,4/02/21 10:53, Lab 5 - Data Integration - mindmap
System,completed,67108,4/02/21 10:53, Lab5 - Data Integration
System,completed,67052,4/02/21 10:51, Lab5 - Data Integration
H5P,viewed,67108,4/02/21 10:49, Lab5 - Data Integration
System,completed,67052,4/02/21 10:47, Case study
H5P,viewed,28095,4/02/21 10:47, Lab 4 - Data Integration
URL,viewed,28095,4/02/21 10:47, Lab 3 - Data Integration - mindmap
Page,viewed,67052,4/02/21 10:46, Case study
System,completed,67052,4/02/21 10:46, Guide to implement Business Intelligence
Page,viewed,67052,4/02/21 10:46, Guide to implement Business Intelligence
System,completed,37389,4/02/21 10:46, Case study
H5P,viewed,52798,4/02/21 10:46, Lab5 - Data Integration
System,completed,52798,4/02/21 10:46, Lab5 - Data Integration
System,completed,52798,4/02/21 10:46, Lab 4 - Data Integration - mindmap
URL,viewed,52798,4/02/21 10:46, Lab 4 - Data Integration - mindmap
System,completed,52798,4/02/21 10:45, Lab 4 - Data Integration
URL,viewed,67183,4/02/21 10:45,  Netbeans Java EE
URL,viewed,67183,4/02/21 10:44, Pentaho Data Integration tool
System,completed,67183,4/02/21 10:44, Guide to implement Business Intelligence
Page,viewed,67183,4/02/21 10:44, Guide to implement Business Intelligence
H5P,viewed,67052,4/02/21 10:44, Lab5 - Data Integration
System,completed,67052,4/02/21 10:44, Lab5 - Data Integration
Page,viewed,58743,4/02/21 10:43, Guide to implement Business Intelligence
System,completed,67152,4/02/21 10:42, Guide to implement Business Intelligence
Page,viewed,67152,4/02/21 10:42, Guide to implement Business Intelligence
H5P,viewed,67108,4/02/21 10:41, Lab5 - Data Integration
System,completed,67108,4/02/21 10:41, Lab5 - Data Integration
System,completed,67191,4/02/21 10:40, Lab 5 - Data Integration - mindmap
URL,viewed,67191,4/02/21 10:40, Lab 5 - Data Integration - mindmap
Page,viewed,67190,4/02/21 10:40, Case study
System,completed,67191,4/02/21 10:40, Lab5 - Data Integration
Page,viewed,67190,4/02/21 10:40, Guide to implement Business Intelligence
System,completed,67190,4/02/21 10:39, Guide to implement Business Intelligence
Page,viewed,67190,4/02/21 10:39, Guide to implement Business Intelligence
Page,viewed,67256,4/02/21 10:39, Case study
Page,viewed,52700,4/02/21 10:39, Case study
System,completed,67256,4/02/21 10:39, Guide to implement Business Intelligence
Page,viewed,67256,4/02/21 10:39, Guide to implement Business Intelligence
Page,viewed,28056,4/02/21 10:38, Case study
System,completed,28056,4/02/21 10:38, Guide to implement Business Intelligence
Page,viewed,28056,4/02/21 10:38, Guide to implement Business Intelligence
Page,viewed,67256,4/02/21 10:38, Case study
Page,viewed,67191,4/02/21 10:38, Case study
Page,viewed,5359,4/02/21 10:38, Case study
System,completed,52700,4/02/21 10:38, Guide to implement Business Intelligence
Page,viewed,52700,4/02/21 10:38, Guide to implement Business Intelligence
Page,viewed,58743,4/02/21 10:38, Case study
Page,viewed,67152,4/02/21 10:38, Case study
Page,viewed,37389,4/02/21 10:38, Case study
System,completed,37389,4/02/21 10:38, Guide to implement Business Intelligence
Page,viewed,37389,4/02/21 10:38, Guide to implement Business Intelligence
Page,viewed,49695,4/02/21 10:38, Case study
URL,viewed,50496,4/02/21 10:37, Lab 4 - Data Integration - mindmap
URL,viewed,58743,4/02/21 10:36, Lab 5 - Data Integration - mindmap
H5P,viewed,52700,4/02/21 10:36, Lab5 - Data Integration
System,completed,49695,4/02/21 10:36, Guide to implement Business Intelligence
Page,viewed,49695,4/02/21 10:36, Guide to implement Business Intelligence
H5P,viewed,52798,4/02/21 10:36, Lab 4 - Data Integration
Page,viewed,58743,4/02/21 10:35, Guide to implement Business Intelligence
System,completed,58743,4/02/21 10:35, Guide to implement Business Intelligence
URL,viewed,58743,4/02/21 10:34, Lab 5 - Data Integration - mindmap
H5P,viewed,28095,4/02/21 10:34, Lab 4 - Data Integration
URL,viewed,58769,4/02/21 10:32, Lab 1 - Data Integration - mindmap
System,completed,52700,4/02/21 10:30, Lab 5 - Data Integration - mindmap
URL,viewed,52700,4/02/21 10:30, Lab 5 - Data Integration - mindmap
H5P,viewed,52700,4/02/21 10:30, Lab5 - Data Integration
System,completed,52700,4/02/21 10:30, Lab5 - Data Integration
System,completed,49695,4/02/21 10:23, Lab 5 - Data Integration - mindmap
URL,viewed,49695,4/02/21 10:23, Lab 5 - Data Integration - mindmap
System,completed,49695,4/02/21 10:23, Lab5 - Data Integration
System,completed,28056,4/02/21 10:23, Lab 5 - Data Integration - mindmap
URL,viewed,28056,4/02/21 10:23, Lab 5 - Data Integration - mindmap
H5P,viewed,52700,4/02/21 10:22, Lab5 - Data Integration
System,completed,52700,4/02/21 10:22, Lab5 - Data Integration
System,completed,28056,4/02/21 10:20, Lab5 - Data Integration
System,completed,5359,4/02/21 10:18, Guide to implement Business Intelligence
Page,viewed,5359,4/02/21 10:18, Guide to implement Business Intelligence
URL,viewed,5359,4/02/21 10:17, Lab 5 - Data Integration - mindmap
System,completed,5359,4/02/21 10:17, Lab 5 - Data Integration - mindmap
System,completed,5359,4/02/21 10:17, Lab5 - Data Integration
H5P,viewed,28056,4/02/21 10:15, Lab5 - Data Integration
System,completed,28056,4/02/21 10:15, Lab5 - Data Integration
H5P,viewed,58743,4/02/21 10:12, Lab 4 - Data Integration
H5P,viewed,49695,4/02/21 10:12, Lab5 - Data Integration
System,completed,49695,4/02/21 10:12, Lab5 - Data Integration
System,completed,37389,4/02/21 10:12, Lab 5 - Data Integration - mindmap
URL,viewed,37389,4/02/21 10:12, Lab 5 - Data Integration - mindmap
H5P,viewed,5359,4/02/21 10:12, Lab5 - Data Integration
System,completed,5359,4/02/21 10:12, Lab5 - Data Integration
URL,viewed,67183,4/02/21 10:12, Lab 2 - Data Integration - mindmap
URL,viewed,67183,4/02/21 10:12, Lab 1 - Data Integration - mindmap
System,completed,37389,4/02/21 10:12, Lab5 - Data Integration
System,completed,58743,4/02/21 10:11, Lab 5 - Data Integration - mindmap
URL,viewed,58743,4/02/21 10:11, Lab 5 - Data Integration - mindmap
System,completed,58743,4/02/21 10:10, Lab5 - Data Integration
URL,viewed,67152,4/02/21 10:10, Lab 2 - Data Integration - mindmap
H5P,viewed,67152,4/02/21 10:04, Lab 4 - Data Integration
System,completed,67183,4/02/21 10:02, Lab 3 - Data Integration - mindmap
URL,viewed,67183,4/02/21 10:02, Lab 3 - Data Integration - mindmap
System,completed,67183,4/02/21 10:02, Lab 3 - Data Integration
H5P,viewed,67152,4/02/21 10:02, Lab 4 - Data Integration
URL,viewed,67152,4/02/21 10:02, Lab 3 - Data Integration - mindmap
URL,viewed,52700,4/02/21 10:00, Lab 2 - Data Integration - mindmap
URL,viewed,52700,4/02/21 10:00, Lab 1 - Data Integration - mindmap
H5P,viewed,67191,4/02/21 09:58, Lab5 - Data Integration
System,completed,67191,4/02/21 09:58, Lab5 - Data Integration
URL,viewed,67152,4/02/21 09:56, Lab 3 - Data Integration - mindmap
H5P,viewed,58743,4/02/21 09:56, Lab5 - Data Integration
System,completed,58743,4/02/21 09:56, Lab5 - Data Integration
URL,viewed,67191,4/02/21 09:55, Lab 1 - Data Integration - mindmap
H5P,viewed,67190,4/02/21 09:54, Lab5 - Data Integration
System,completed,67190,4/02/21 09:54, Lab5 - Data Integration
H5P,viewed,67183,4/02/21 09:50, Lab 3 - Data Integration
H5P,viewed,67152,4/02/21 09:49, Lab 4 - Data Integration
System,completed,67152,4/02/21 09:49, Lab 4 - Data Integration
System,completed,67152,4/02/21 09:49, Lab 3 - Data Integration - mindmap
URL,viewed,67152,4/02/21 09:49, Lab 3 - Data Integration - mindmap
H5P,viewed,37389,4/02/21 09:46, Lab5 - Data Integration
System,completed,37389,4/02/21 09:46, Lab5 - Data Integration
System,completed,37389,4/02/21 09:45, Lab 5 - Data Integration - mindmap
URL,viewed,37389,4/02/21 09:45, Lab 5 - Data Integration - mindmap
URL,viewed,28056,4/02/21 09:36, Lab 3 - Data Integration - mindmap
URL,viewed,58769,4/02/21 09:30, Lab 1 - Data Integration - mindmap
URL,viewed,52700,4/02/21 09:28, Lab 1 - Data Integration - mindmap
Page,viewed,52700,4/02/21 09:28, Data Integration Introductions - slides
System,completed,67191,4/02/21 09:28, Lab 5 - Data Integration - mindmap
URL,viewed,67191,4/02/21 09:28, Lab 5 - Data Integration - mindmap
System,completed,52700,4/02/21 09:27, Lab 5 - Data Integration - mindmap
URL,viewed,52700,4/02/21 09:27, Lab 5 - Data Integration - mindmap
System,completed,67256,4/02/21 09:26, Lab 5 - Data Integration - mindmap
URL,viewed,67256,4/02/21 09:26, Lab 5 - Data Integration - mindmap
URL,viewed,50496,4/02/21 09:24, Lab 3 - Data Integration - mindmap
URL,viewed,67190,4/02/21 09:24, Lab 5 - Data Integration - mindmap
System,completed,67190,4/02/21 09:24, Lab 4 - Data Integration - mindmap
URL,viewed,67190,4/02/21 09:24, Lab 4 - Data Integration - mindmap
System,completed,67190,4/02/21 09:23, Lab 5 - Data Integration - mindmap
URL,viewed,67190,4/02/21 09:23, Lab 5 - Data Integration - mindmap
URL,viewed,58743,4/02/21 09:22, Lab 4 - Data Integration - mindmap
H5P,viewed,67052,4/02/21 08:57, Course Presentation
URL,viewed,50496,4/02/21 08:54, Lab 2 - Data Integration - mindmap
H5P,viewed,67239,4/02/21 08:44, Lab 4 - Data Integration
URL,viewed,67052,4/02/21 08:43, Lab 5 - Data Integration - mindmap
URL,viewed,28095,4/02/21 08:28, Weka Machine Learning tool
System,completed,5359,4/02/21 08:28, Lab 5 - Data Integration - mindmap
URL,viewed,5359,4/02/21 08:28, Lab 5 - Data Integration - mindmap
URL,viewed,28095,4/02/21 08:28,  Netbeans Java EE
System,completed,5359,4/02/21 08:28, Lab 4 - Data Integration - mindmap
URL,viewed,5359,4/02/21 08:28, Lab 4 - Data Integration - mindmap
URL,viewed,28095,4/02/21 08:28, Pentaho Data Integration tool
System,completed,5359,4/02/21 08:27, Lab 4 - Data Integration
URL,viewed,50496,4/02/21 08:21, Lab 1 - Data Integration - mindmap
URL,viewed,49695,4/02/21 08:20, Lab 1 - Data Integration - mindmap
H5P,viewed,49695,4/02/21 08:20, Lab 1 - Data Integration
System,completed,50496,4/02/21 08:19, Lab 5 - Data Integration - mindmap
URL,viewed,50496,4/02/21 08:19, Lab 5 - Data Integration - mindmap
URL,viewed,49695,4/02/21 08:19, Lab 5 - Data Integration - mindmap
URL,viewed,58743,4/02/21 08:16, Lab 5 - Data Integration - mindmap
System,completed,58743,4/02/21 08:16, Lab 5 - Data Integration - mindmap
URL,viewed,67183,4/02/21 08:13, Lab 1 - Data Integration - mindmap
H5P,viewed,67183,4/02/21 08:13, Lab 1 - Data Integration
URL,viewed,67183,4/02/21 08:12, Lab 2 - Data Integration - mindmap
H5P,viewed,5359,4/02/21 08:12, Lab 4 - Data Integration
Page,viewed,67183,4/02/21 08:12, Data Integration Introductions - slides
H5P,viewed,67183,4/02/21 08:12, Lab 3 - Data Integration
System,completed,67183,4/02/21 08:12, Lab 3 - Data Integration
URL,viewed,58769,4/02/21 08:10, Lab 1 - Data Integration - mindmap
System,completed,67108,4/02/21 08:09, Lab 5 - Data Integration - mindmap
URL,viewed,67108,4/02/21 08:09, Lab 5 - Data Integration - mindmap
Page,viewed,58769,4/02/21 08:09, Data Integration Introductions - slides
System,completed,49695,4/02/21 08:08, Lab 5 - Data Integration - mindmap
URL,viewed,49695,4/02/21 08:08, Lab 5 - Data Integration - mindmap
H5P,viewed,28095,4/02/21 08:07, Lab 4 - Data Integration
System,completed,67052,4/02/21 08:07, Lab 5 - Data Integration - mindmap
URL,viewed,67052,4/02/21 08:07, Lab 5 - Data Integration - mindmap
URL,viewed,58769,4/02/21 08:04, Lab 1 - Data Integration - mindmap
URL,viewed,58769,4/02/21 08:03, Lab 2 - Data Integration - mindmap
System,completed,58769,4/02/21 08:00, Lab 5 - Data Integration - mindmap
URL,viewed,58769,4/02/21 08:00, Lab 5 - Data Integration - mindmap
System,completed,52700,4/02/21 05:48, Lab 4 - Data Integration - mindmap
URL,viewed,52700,4/02/21 05:48, Lab 4 - Data Integration - mindmap
System,completed,52700,4/02/21 05:48, Lab 4 - Data Integration
H5P,viewed,52700,4/02/21 05:40, Lab 4 - Data Integration
System,completed,52700,4/02/21 05:40, Lab 4 - Data Integration
System,completed,52700,4/02/21 05:40, Lab 3 - Data Integration - mindmap
URL,viewed,52700,4/02/21 05:40, Lab 3 - Data Integration - mindmap
System,completed,52700,4/02/21 05:40, Lab 3 - Data Integration
H5P,viewed,52700,4/02/21 05:31, Lab 3 - Data Integration
System,completed,52700,4/02/21 05:31, Lab 3 - Data Integration
System,completed,52700,4/02/21 05:31, Lab 2 - Data Integration - mindmap
URL,viewed,52700,4/02/21 05:31, Lab 2 - Data Integration - mindmap
System,completed,52700,4/02/21 05:31, Lab 2 - Data Integration
H5P,viewed,52700,4/02/21 05:20, Lab 2 - Data Integration
System,completed,52700,4/02/21 05:20, Lab 2 - Data Integration
System,completed,52700,4/02/21 05:19, Lab 1 - Data Integration - mindmap
URL,viewed,52700,4/02/21 05:19, Lab 1 - Data Integration - mindmap
System,completed,52700,4/02/21 05:19, Lab 1 - Data Integration
H5P,viewed,52700,4/02/21 05:09, Lab 1 - Data Integration
System,completed,52700,4/02/21 05:09, Lab 1 - Data Integration
System,completed,58743,4/02/21 03:09, Lab 4 - Data Integration - mindmap
URL,viewed,58743,4/02/21 03:09, Lab 4 - Data Integration - mindmap
System,completed,58743,4/02/21 03:09, Lab 4 - Data Integration
H5P,viewed,58743,4/02/21 02:33, Lab 4 - Data Integration
H5P,viewed,52798,4/02/21 01:44, Lab 4 - Data Integration
System,completed,52798,4/02/21 01:44, Lab 4 - Data Integration
System,completed,50730,4/02/21 01:43, Lab 4 - Data Integration - mindmap
URL,viewed,50730,4/02/21 01:43, Lab 4 - Data Integration - mindmap
System,completed,50730,4/02/21 01:43, Lab 3 - Data Integration - mindmap
URL,viewed,50730,4/02/21 01:43, Lab 3 - Data Integration - mindmap
System,completed,50730,4/02/21 01:43, Lab 4 - Data Integration
H5P,viewed,58743,4/02/21 01:37, Lab 4 - Data Integration
System,completed,58743,4/02/21 01:37, Lab 4 - Data Integration
System,completed,58743,4/02/21 01:36, Lab 3 - Data Integration - mindmap
URL,viewed,58743,4/02/21 01:36, Lab 3 - Data Integration - mindmap
System,completed,58743,4/02/21 01:35, Lab 3 - Data Integration
H5P,viewed,58743,4/02/21 01:23, Lab 3 - Data Integration
H5P,viewed,50730,4/02/21 01:20, Lab 4 - Data Integration
System,completed,50730,4/02/21 01:20, Lab 4 - Data Integration
H5P,viewed,52798,4/02/21 01:04, Lab 3 - Data Integration
System,completed,52798,4/02/21 01:04, Lab 3 - Data Integration - mindmap
URL,viewed,52798,4/02/21 01:04, Lab 3 - Data Integration - mindmap
System,completed,52798,4/02/21 01:03, Lab 3 - Data Integration
H5P,viewed,50730,4/02/21 00:46, Lab 1 - Data Integration
H5P,viewed,50730,4/02/21 00:42, Lab 1 - Data Integration
System,completed,50730,4/02/21 00:41, Lab 3 - Data Integration
H5P,viewed,50730,3/02/21 23:56, Lab 3 - Data Integration
System,completed,50730,3/02/21 23:54,  Netbeans Java EE
System,completed,50730,3/02/21 23:54, Pentaho Data Integration tool
URL,viewed,50730,3/02/21 23:54, Pentaho Data Integration tool
H5P,viewed,52798,3/02/21 23:54, Lab 3 - Data Integration
System,completed,52798,3/02/21 23:54, Lab 3 - Data Integration
System,completed,52798,3/02/21 23:54, Lab 2 - Data Integration - mindmap
URL,viewed,52798,3/02/21 23:54, Lab 2 - Data Integration - mindmap
System,completed,52798,3/02/21 23:53, Lab 2 - Data Integration
URL,viewed,58743,3/02/21 23:50, Lab 2 - Data Integration - mindmap
H5P,viewed,58743,3/02/21 23:50, Lab 2 - Data Integration
URL,viewed,50730,3/02/21 23:43, Pentaho Data Integration tool
H5P,viewed,50730,3/02/21 23:38, Lab 3 - Data Integration
URL,viewed,50730,3/02/21 23:23, Pentaho Data Integration tool
